Ticker,Date,signals,short avg,long avg,short vol,long vol,positions
NGM,2020-01-10,0,17.915,18.088,0.1626,0.1982,0.0
NGM,2020-01-13,1,18.56,18.294,0.7495,0.4869,1.0
NGM,2020-01-14,1,19.04,18.438,0.0707,0.5763,0.0
NGM,2020-01-15,1,19.17,18.652,0.2546,0.6903,0.0
NGM,2020-01-16,1,19.195,18.9,0.2192,0.5058,0.0
NGM,2020-01-17,0,19.14,19.142,0.1414,0.1492,-1.0
NGM,2020-01-21,0,18.995,19.074,0.3465,0.2329,0.0
NGM,2020-01-22,0,18.6,18.966,0.2121,0.3677,0.0
NGM,2020-01-23,0,18.235,18.7,0.3041,0.4834,0.0
NGM,2020-01-24,0,18.175,18.558,0.2192,0.4624,0.0
NGM,2020-01-27,0,17.82,18.172,0.7212,0.5483,0.0
NGM,2020-01-28,0,17.875,18.11,0.799,0.4798,0.0
NGM,2020-01-29,1,18.07,17.96,0.5233,0.464,1.0
NGM,2020-01-30,0,17.35,17.756,0.495,0.6267,-1.0
NGM,2020-01-31,0,16.775,17.4,0.3182,0.718,0.0
NGM,2020-02-03,0,16.55,17.248,0.0,0.8156,0.0
NGM,2020-02-04,0,16.85,16.99,0.4243,0.4788,0.0
NGM,2020-02-05,1,16.865,16.766,0.4031,0.2873,1.0
NGM,2020-02-06,0,16.22,16.538,0.5091,0.4572,-1.0
NGM,2020-02-07,0,15.825,16.386,0.0495,0.5657,0.0
NGM,2020-02-10,0,15.77,16.226,0.0283,0.6184,0.0
NGM,2020-02-11,0,16.05,16.066,0.4243,0.3753,0.0
NGM,2020-02-12,1,16.425,16.05,0.1061,0.3486,1.0
NGM,2020-02-13,1,16.34,16.114,0.2263,0.3341,0.0
NGM,2020-02-14,1,16.24,16.216,0.0849,0.2847,0.0
NGM,2020-02-18,1,16.61,16.45,0.4384,0.2867,0.0
NGM,2020-02-19,1,16.745,16.494,0.2475,0.2844,0.0
NGM,2020-02-20,1,16.59,16.516,0.0283,0.2892,0.0
NGM,2020-02-21,0,16.45,16.538,0.2263,0.2599,-1.0
NGM,2020-02-24,1,19.145,17.678,4.0376,2.4264,1.0
NGM,2020-02-25,1,20.72,18.182,1.8102,2.4904,0.0
NGM,2020-02-26,1,18.445,18.358,1.4071,2.3765,0.0
NGM,2020-02-27,0,17.63,18.598,0.2546,2.2107,-1.0
NGM,2020-02-28,0,17.405,18.74,0.5728,2.0417,0.0
NGM,2020-03-02,0,17.8,18.06,1.1314,0.9688,0.0
NGM,2020-03-03,1,18.18,17.724,0.594,0.5864,1.0
NGM,2020-03-04,1,18.02,17.89,0.3677,0.6065,0.0
NGM,2020-03-05,1,18.245,17.97,0.0495,0.6196,0.0
NGM,2020-03-06,0,18.06,18.152,0.2121,0.3289,-1.0
NGM,2020-03-09,0,17.905,18.012,0.0071,0.2222,0.0
NGM,2020-03-10,1,18.28,18.192,0.5374,0.313,1.0
NGM,2020-03-11,0,17.425,17.774,1.7466,0.9379,-1.0
NGM,2020-03-12,0,15.4,17.054,1.1172,1.6392,0.0
NGM,2020-03-13,0,13.64,16.006,1.3718,2.4363,0.0
NGM,2020-03-16,0,12.345,14.83,0.4596,2.6985,0.0
NGM,2020-03-17,0,12.05,13.514,0.0424,1.8278,0.0
NGM,2020-03-18,0,11.45,12.44,0.891,1.3867,0.0
NGM,2020-03-19,0,10.405,11.516,0.5869,1.0859,0.0
NGM,2020-03-20,0,10.845,11.322,1.2092,0.8987,0.0
NGM,2020-03-23,1,11.65,11.238,0.0707,0.8345,1.0
NGM,2020-03-24,1,12.01,11.306,0.5798,0.9288,0.0
NGM,2020-03-25,1,12.835,11.792,0.5869,1.2055,0.0
NGM,2020-03-26,1,13.445,12.522,0.2758,0.9105,0.0
NGM,2020-03-27,1,13.595,12.892,0.0636,0.8679,0.0
NGM,2020-03-30,1,13.345,13.2,0.2899,0.4823,0.0
NGM,2020-03-31,0,13.055,13.31,0.1202,0.2804,-1.0
NGM,2020-04-01,0,12.45,13.046,0.7354,0.6832,0.0
NGM,2020-04-02,0,11.93,12.704,0.0,0.7373,0.0
NGM,2020-04-03,0,12.35,12.548,0.594,0.5792,0.0
NGM,2020-04-06,1,12.86,12.51,0.1273,0.5352,1.0
NGM,2020-04-07,1,13.895,12.884,1.3364,1.1899,0.0
NGM,2020-04-08,1,15.065,13.556,0.3182,1.4391,0.0
NGM,2020-04-09,1,15.345,14.25,0.0778,1.2877,0.0
NGM,2020-04-13,1,15.34,14.752,0.0849,1.0299,0.0
NGM,2020-04-14,1,15.28,15.218,0.0,0.2173,0.0
NGM,2020-04-15,1,15.525,15.404,0.3465,0.2108,0.0
NGM,2020-04-16,1,15.51,15.396,0.3677,0.2169,0.0
NGM,2020-04-17,1,15.555,15.488,0.4313,0.3004,0.0
NGM,2020-04-20,1,15.555,15.482,0.4313,0.3059,0.0
NGM,2020-04-21,0,15.325,15.506,0.1061,0.2904,-1.0
NGM,2020-04-22,1,15.715,15.558,0.4455,0.3636,1.0
NGM,2020-04-23,1,16.095,15.74,0.0919,0.3971,0.0
NGM,2020-04-24,1,16.32,15.864,0.2263,0.5213,0.0
NGM,2020-04-27,1,17.17,16.386,0.9758,0.9126,0.0
NGM,2020-04-28,1,18.06,16.958,0.2828,1.029,0.0
NGM,2020-04-29,1,18.35,17.44,0.1273,1.0499,0.0
NGM,2020-04-30,1,18.31,17.844,0.1838,0.7909,0.0
NGM,2020-05-01,0,18.02,18.12,0.2263,0.2553,-1.0
NGM,2020-05-04,0,17.22,17.864,0.9051,0.7479,0.0
NGM,2020-05-05,0,16.965,17.682,0.5445,0.7381,0.0
NGM,2020-05-06,1,17.745,17.622,0.5586,0.6701,1.0
NGM,2020-05-07,1,19.09,17.994,1.3435,1.2884,0.0
NGM,2020-05-08,1,20.455,18.596,0.5869,1.8084,0.0
NGM,2020-05-11,1,21.005,19.508,0.1909,1.683,0.0
NGM,2020-05-12,1,21.87,20.558,1.0324,1.6371,0.0
NGM,2020-05-13,1,22.275,21.32,0.4596,0.9885,0.0
NGM,2020-05-14,0,21.33,21.454,0.8768,0.7988,-1.0
NGM,2020-05-15,0,21.28,21.65,0.8061,0.7376,0.0
NGM,2020-05-18,1,22.185,21.926,0.4738,0.757,1.0
NGM,2020-05-19,1,21.91,21.666,0.8627,0.6877,0.0
NGM,2020-05-20,0,20.9,21.376,0.5657,0.8292,-1.0
NGM,2020-05-21,0,20.495,21.332,0.0071,0.8778,0.0
NGM,2020-05-22,0,20.64,21.12,0.2121,0.8489,0.0
NGM,2020-05-26,1,20.84,20.794,0.0707,0.3332,1.0
NGM,2020-05-27,1,20.93,20.728,0.0566,0.2221,0.0
NGM,2020-05-28,0,20.66,20.698,0.4384,0.2663,-1.0
NGM,2020-05-29,0,20.345,20.668,0.0071,0.3017,0.0
NGM,2020-06-01,0,20.025,20.452,0.4455,0.5084,0.0
NGM,2020-06-02,0,19.82,20.26,0.1556,0.4822,0.0
NGM,2020-06-03,1,20.22,20.168,0.4101,0.3339,1.0
NGM,2020-06-04,1,20.395,20.154,0.1626,0.3258,0.0
NGM,2020-06-05,1,20.55,20.25,0.3818,0.4437,0.0
NGM,2020-06-08,1,20.725,20.434,0.1344,0.3431,0.0
NGM,2020-06-09,1,21.22,20.81,0.8344,0.5923,0.0
NGM,2020-06-10,1,21.74,21.042,0.099,0.6678,0.0
NGM,2020-06-11,1,21.485,21.246,0.2616,0.5152,0.0
NGM,2020-06-12,1,21.495,21.42,0.2758,0.4811,0.0
NGM,2020-06-15,0,21.065,21.382,0.8839,0.5602,-1.0
NGM,2020-06-16,0,21.28,21.444,1.1879,0.6319,0.0
NGM,2020-06-17,1,21.97,21.474,0.2121,0.6487,1.0
NGM,2020-06-18,1,22.67,21.918,1.2021,1.1015,0.0
NGM,2020-06-19,1,23.07,22.104,0.6364,1.1315,0.0
NGM,2020-06-22,0,22.315,22.418,0.4313,0.6834,-1.0
NGM,2020-06-23,0,22.5,22.592,0.693,0.6991,0.0
NGM,2020-06-24,0,22.645,22.688,0.4879,0.5912,0.0
NGM,2020-06-25,0,22.205,22.406,0.1344,0.4008,0.0
NGM,2020-06-26,1,22.485,22.454,0.5303,0.4448,1.0
NGM,2020-06-29,0,21.32,22.008,2.1779,1.299,-1.0
NGM,2020-06-30,0,19.69,21.33,0.1273,1.5236,0.0
NGM,2020-07-01,0,19.355,20.692,0.3465,1.6761,0.0
NGM,2020-07-02,0,19.38,20.2,0.3818,1.5085,0.0
NGM,2020-07-06,0,19.485,19.492,0.2333,0.2716,0.0
NGM,2020-07-07,0,19.33,19.404,0.0141,0.2217,0.0
NGM,2020-07-08,1,19.695,19.494,0.502,0.3657,1.0
NGM,2020-07-09,1,19.95,19.642,0.1414,0.3181,0.0
NGM,2020-07-10,0,19.57,19.57,0.396,0.3545,-1.0
NGM,2020-07-13,0,19.265,19.554,0.0354,0.37,0.0
NGM,2020-07-14,0,18.645,19.296,0.8415,0.7796,0.0
NGM,2020-07-15,0,18.33,19.008,0.396,0.6925,0.0
NGM,2020-07-16,0,18.795,18.834,0.2616,0.5145,0.0
NGM,2020-07-17,1,18.92,18.748,0.0849,0.4513,1.0
NGM,2020-07-20,1,19.17,18.796,0.4384,0.5237,0.0
NGM,2020-07-21,1,19.425,19.06,0.0778,0.361,0.0
NGM,2020-07-22,0,18.955,19.046,0.5869,0.3835,-1.0
NGM,2020-07-23,0,18.34,18.878,0.2828,0.5621,0.0
NGM,2020-07-24,0,17.85,18.618,0.4101,0.8159,0.0
NGM,2020-07-27,0,17.77,18.318,0.297,0.6849,0.0
NGM,2020-07-28,0,18.075,18.078,0.1344,0.3549,0.0
NGM,2020-07-29,1,18.4,18.096,0.3253,0.3851,1.0
NGM,2020-07-30,1,18.455,18.124,0.2475,0.3941,0.0
NGM,2020-07-31,1,18.54,18.372,0.3677,0.3364,0.0
NGM,2020-08-03,1,18.59,18.452,0.297,0.2584,0.0
NGM,2020-08-04,1,18.69,18.618,0.4384,0.2958,0.0
NGM,2020-08-05,1,19.135,18.746,0.1909,0.4163,0.0
NGM,2020-08-06,1,19.245,18.934,0.0354,0.3619,0.0
NGM,2020-08-07,1,19.05,18.95,0.2404,0.3562,0.0
NGM,2020-08-10,0,18.925,19.068,0.0636,0.1684,-1.0
NGM,2020-08-11,0,19.055,19.096,0.1202,0.1659,0.0
NGM,2020-08-12,0,18.97,19.002,0.2404,0.1756,0.0
NGM,2020-08-13,0,18.76,18.902,0.0566,0.1622,0.0
NGM,2020-08-14,0,18.26,18.686,0.6505,0.521,0.0
NGM,2020-08-17,0,17.6,18.372,0.2828,0.7359,0.0
NGM,2020-08-18,0,18.42,18.432,1.4425,0.8214,0.0
NGM,2020-08-19,1,18.985,18.378,0.6435,0.7998,1.0
NGM,2020-08-20,1,18.44,18.304,0.1273,0.777,0.0
NGM,2020-08-21,0,18.425,18.444,0.1061,0.7248,-1.0
NGM,2020-08-24,0,18.4,18.624,0.1414,0.4664,0.0
NGM,2020-08-25,0,18.19,18.352,0.1556,0.1805,0.0
NGM,2020-08-26,1,18.495,18.428,0.5869,0.3087,1.0
NGM,2020-08-27,1,18.595,18.414,0.4455,0.3146,0.0
NGM,2020-08-28,0,18.0,18.258,0.396,0.4326,-1.0
NGM,2020-08-31,0,18.09,18.29,0.5233,0.4423,0.0
NGM,2020-09-01,1,18.555,18.404,0.1344,0.448,1.0
NGM,2020-09-02,0,17.94,18.068,1.0041,0.5832,-1.0
NGM,2020-09-03,0,17.365,17.912,0.1909,0.6158,0.0
NGM,2020-09-04,0,17.57,17.896,0.099,0.623,0.0
NGM,2020-09-08,0,17.64,17.732,0.0,0.5398,0.0
NGM,2020-09-09,1,17.895,17.632,0.3606,0.3345,1.0
NGM,2020-09-10,1,18.295,17.874,0.2051,0.4018,0.0
NGM,2020-09-11,1,18.43,18.058,0.0141,0.3984,0.0
EPD,2019-01-02,1,21.475,19.436,4.3204,2.8659,0.0
EPD,2019-01-03,1,24.765,20.908,0.3323,3.5267,0.0
EPD,2019-01-04,1,25.435,22.452,0.6152,3.7029,0.0
EPD,2019-01-07,1,26.35,24.13,0.6788,3.3105,0.0
EPD,2019-01-08,1,27.16,25.944,0.4667,1.232,0.0
EPD,2019-01-09,1,27.62,26.588,0.1838,1.1467,0.0
EPD,2019-01-10,1,27.375,26.988,0.5303,0.7259,0.0
EPD,2019-01-11,0,27.0,27.214,0.0,0.3881,-1.0
EPD,2019-01-14,0,26.85,27.188,0.2121,0.423,0.0
EPD,2019-01-15,0,27.055,27.172,0.502,0.4101,0.0
EPD,2019-01-16,1,27.455,27.122,0.0636,0.3293,1.0
EPD,2019-01-17,1,27.49,27.218,0.0141,0.3539,0.0
EPD,2019-01-18,1,27.615,27.368,0.1909,0.3949,0.0
EPD,2019-01-22,1,27.64,27.534,0.1556,0.1286,0.0
EPD,2019-01-23,0,27.515,27.552,0.0212,0.1121,-1.0
EPD,2019-01-24,0,27.31,27.476,0.2687,0.2266,0.0
EPD,2019-01-25,0,27.28,27.468,0.2263,0.2271,0.0
EPD,2019-01-28,1,27.55,27.45,0.1556,0.2012,1.0
EPD,2019-01-29,1,27.705,27.494,0.0636,0.2429,0.0
EPD,2019-01-30,1,27.65,27.504,0.1414,0.2442,0.0
EPD,2019-01-31,1,27.785,27.684,0.3323,0.221,0.0
EPD,2019-02-01,1,27.925,27.762,0.1344,0.178,0.0
EPD,2019-02-04,1,27.965,27.85,0.1909,0.219,0.0
EPD,2019-02-05,1,28.355,28.022,0.3606,0.391,0.0
EPD,2019-02-06,1,28.505,28.192,0.1485,0.3111,0.0
EPD,2019-02-07,1,28.19,28.184,0.297,0.3171,0.0
EPD,2019-02-08,0,27.86,28.166,0.1697,0.3436,-1.0
EPD,2019-02-11,0,27.63,28.05,0.1556,0.4522,0.0
EPD,2019-02-12,0,27.805,27.946,0.4031,0.3361,0.0
EPD,2019-02-13,1,28.03,27.86,0.0849,0.2288,1.0
EPD,2019-02-14,1,28.05,27.89,0.1131,0.2566,0.0
EPD,2019-02-15,1,28.15,27.976,0.0283,0.2657,0.0
EPD,2019-02-19,1,28.14,28.094,0.0424,0.0754,0.0
EPD,2019-02-20,1,28.325,28.184,0.3041,0.2128,0.0
EPD,2019-02-21,1,28.5,28.282,0.0566,0.2022,0.0
EPD,2019-02-22,1,28.325,28.294,0.1909,0.1924,0.0
EPD,2019-02-25,0,28.135,28.276,0.0778,0.2103,-1.0
EPD,2019-02-26,0,28.175,28.308,0.1344,0.1899,0.0
EPD,2019-02-27,0,28.095,28.184,0.2475,0.2026,0.0
EPD,2019-02-28,0,27.96,28.092,0.0566,0.141,0.0
EPD,2019-03-01,0,27.87,28.002,0.1838,0.1958,0.0
EPD,2019-03-04,0,27.835,27.972,0.1344,0.1923,0.0
EPD,2019-03-05,1,27.995,27.93,0.0919,0.1204,1.0
EPD,2019-03-06,1,27.93,27.906,0.1838,0.1341,0.0
EPD,2019-03-07,0,27.845,27.884,0.0636,0.1234,-1.0
EPD,2019-03-08,0,27.9,27.918,0.0141,0.0936,0.0
EPD,2019-03-11,1,28.005,27.952,0.1344,0.1248,1.0
EPD,2019-03-12,1,28.175,27.99,0.1061,0.1818,0.0
EPD,2019-03-13,1,28.32,28.108,0.099,0.2159,0.0
EPD,2019-03-14,1,28.39,28.208,0.0,0.2052,0.0
EPD,2019-03-15,1,28.3,28.268,0.1273,0.1242,0.0
EPD,2019-03-18,0,28.2,28.286,0.0141,0.0974,-1.0
EPD,2019-03-19,1,28.595,28.436,0.5728,0.3294,1.0
EPD,2019-03-20,1,29.0,28.558,0.0,0.4109,0.0
EPD,2019-03-21,1,29.03,28.692,0.0424,0.4499,0.0
EPD,2019-03-22,1,29.08,28.87,0.0283,0.3825,0.0
EPD,2019-03-25,1,29.085,29.046,0.0212,0.0445,0.0
EPD,2019-03-26,1,29.16,29.096,0.1273,0.0934,0.0
EPD,2019-03-27,1,29.145,29.104,0.1485,0.0844,0.0
EPD,2019-03-28,0,28.855,29.026,0.2616,0.2148,-1.0
EPD,2019-03-29,0,28.84,29.008,0.2404,0.2108,0.0
EPD,2019-04-01,1,29.13,29.044,0.1697,0.2377,1.0
EPD,2019-04-02,1,29.3,29.064,0.0707,0.2623,0.0
EPD,2019-04-03,1,29.595,29.224,0.3465,0.4326,0.0
EPD,2019-04-04,1,29.73,29.414,0.1556,0.3233,0.0
EPD,2019-04-05,1,29.55,29.508,0.099,0.2319,0.0
EPD,2019-04-08,0,29.49,29.558,0.0141,0.1844,-1.0
EPD,2019-04-09,0,29.49,29.584,0.0141,0.1545,0.0
EPD,2019-04-10,0,29.42,29.488,0.0849,0.0923,0.0
EPD,2019-04-11,0,29.185,29.366,0.2475,0.2066,0.0
EPD,2019-04-12,0,29.155,29.33,0.2051,0.1972,0.0
EPD,2019-04-15,1,29.435,29.344,0.1909,0.2141,1.0
EPD,2019-04-16,1,29.485,29.328,0.1202,0.2041,0.0
EPD,2019-04-17,1,29.315,29.302,0.1202,0.2073,0.0
EPD,2019-04-18,0,29.065,29.28,0.2333,0.2479,-1.0
EPD,2019-04-22,0,28.95,29.22,0.0707,0.2765,0.0
EPD,2019-04-23,0,29.175,29.176,0.2475,0.2182,0.0
EPD,2019-04-24,1,29.345,29.164,0.0071,0.204,1.0
EPD,2019-04-25,1,29.295,29.168,0.0636,0.2058,0.0
EPD,2019-04-26,0,29.11,29.182,0.198,0.1843,-1.0
EPD,2019-04-29,0,28.945,29.166,0.0354,0.2062,0.0
EPD,2019-04-30,0,28.97,29.1,0.0707,0.1843,0.0
EPD,2019-05-01,1,29.06,29.052,0.0566,0.1291,1.0
EPD,2019-05-02,1,28.98,28.974,0.1697,0.0921,0.0
EPD,2019-05-03,0,28.795,28.926,0.0919,0.1431,-1.0
EPD,2019-05-06,0,28.635,28.85,0.1344,0.2247,0.0
EPD,2019-05-07,0,28.52,28.746,0.0283,0.2457,0.0
EPD,2019-05-08,0,28.5,28.626,0.0,0.1618,0.0
EPD,2019-05-09,0,28.56,28.578,0.0849,0.0981,0.0
EPD,2019-05-10,0,28.39,28.464,0.3253,0.1769,0.0
EPD,2019-05-13,0,28.455,28.506,0.4172,0.2193,0.0
EPD,2019-05-14,1,28.7,28.536,0.0707,0.2283,1.0
EPD,2019-05-15,1,28.615,28.552,0.0495,0.228,0.0
EPD,2019-05-16,1,28.69,28.588,0.1556,0.2541,0.0
EPD,2019-05-17,1,28.86,28.74,0.0849,0.1321,0.0
EPD,2019-05-20,1,28.89,28.762,0.0424,0.1429,0.0
EPD,2019-05-21,0,28.74,28.756,0.1697,0.1493,-1.0
EPD,2019-05-22,0,28.66,28.78,0.0566,0.1208,0.0
EPD,2019-05-23,0,28.535,28.694,0.2333,0.2174,0.0
EPD,2019-05-24,0,28.44,28.612,0.099,0.1859,0.0
EPD,2019-05-28,0,28.505,28.54,0.0071,0.1259,0.0
EPD,2019-05-29,0,28.155,28.378,0.4879,0.3386,0.0
EPD,2019-05-30,0,27.96,28.26,0.2121,0.2988,0.0
EPD,2019-05-31,0,27.91,28.128,0.2828,0.3743,0.0
EPD,2019-06-03,0,27.84,28.02,0.1838,0.3087,0.0
EPD,2019-06-04,1,28.015,27.932,0.0636,0.1686,1.0
EPD,2019-06-05,1,28.18,28.03,0.1697,0.2158,0.0
EPD,2019-06-06,1,28.265,28.054,0.0495,0.2329,0.0
EPD,2019-06-07,1,28.275,28.176,0.0636,0.154,0.0
EPD,2019-06-10,1,28.31,28.242,0.0141,0.1073,0.0
EPD,2019-06-11,1,28.47,28.358,0.2404,0.1613,0.0
EPD,2019-06-12,1,28.795,28.488,0.2192,0.3028,0.0
EPD,2019-06-13,1,29.07,28.68,0.1697,0.3901,0.0
EPD,2019-06-14,1,29.2,28.858,0.0141,0.3878,0.0
EPD,2019-06-17,1,29.105,28.998,0.1485,0.2304,0.0
EPD,2019-06-18,0,28.88,29.022,0.1697,0.1857,-1.0
EPD,2019-06-19,0,28.73,28.972,0.0424,0.2366,0.0
EPD,2019-06-20,0,28.87,28.942,0.2404,0.21,0.0
EPD,2019-06-21,1,28.95,28.872,0.1273,0.1474,1.0
EPD,2019-06-24,1,29.055,28.922,0.2758,0.2241,0.0
EPD,2019-06-25,1,29.24,29.016,0.0141,0.2373,0.0
EPD,2019-06-26,1,29.065,29.056,0.2333,0.1809,0.0
EPD,2019-06-27,0,28.905,29.03,0.0071,0.1927,-1.0
EPD,2019-06-28,0,28.79,28.992,0.1697,0.246,0.0
EPD,2019-07-01,0,28.88,28.96,0.297,0.2121,0.0
EPD,2019-07-02,1,28.92,28.864,0.2404,0.1621,1.0
EPD,2019-07-03,1,28.935,28.908,0.2616,0.1998,0.0
EPD,2019-07-05,1,29.265,29.008,0.2051,0.3007,0.0
EPD,2019-07-08,1,29.37,29.14,0.0566,0.2569,0.0
EPD,2019-07-09,1,29.365,29.202,0.0495,0.2783,0.0
EPD,2019-07-10,1,29.55,29.392,0.2121,0.208,0.0
EPD,2019-07-11,1,30.11,29.672,0.5798,0.4948,0.0
EPD,2019-07-12,1,30.585,29.92,0.0919,0.6245,0.0
EPD,2019-07-15,1,30.645,30.182,0.0071,0.5888,0.0
EPD,2019-07-16,1,30.455,30.356,0.2616,0.3974,0.0
EPD,2019-07-17,0,30.33,30.494,0.0849,0.1638,-1.0
EPD,2019-07-18,0,30.255,30.414,0.1909,0.2316,0.0
EPD,2019-07-19,0,30.135,30.314,0.0212,0.2113,0.0
EPD,2019-07-22,0,30.225,30.246,0.1061,0.111,0.0
EPD,2019-07-23,1,30.525,30.342,0.3182,0.2533,1.0
EPD,2019-07-24,1,30.62,30.362,0.1838,0.2619,0.0
EPD,2019-07-25,1,30.45,30.42,0.0566,0.2243,0.0
EPD,2019-07-26,0,30.335,30.442,0.1061,0.1946,-1.0
EPD,2019-07-29,0,30.305,30.452,0.0636,0.1866,0.0
EPD,2019-07-30,0,29.79,30.148,0.792,0.52,0.0
EPD,2019-07-31,0,29.315,29.93,0.1202,0.5671,0.0
EPD,2019-08-01,0,29.715,29.854,0.4455,0.5092,0.0
EPD,2019-08-02,1,30.015,29.802,0.0212,0.4691,1.0
EPD,2019-08-05,1,29.665,29.598,0.4738,0.3856,0.0
EPD,2019-08-06,0,29.295,29.604,0.0495,0.3786,-1.0
EPD,2019-08-07,0,28.905,29.434,0.502,0.612,0.0
EPD,2019-08-08,0,28.525,29.128,0.0354,0.6219,0.0
EPD,2019-08-09,0,28.52,28.836,0.0283,0.4202,0.0
EPD,2019-08-12,0,28.465,28.648,0.1061,0.348,0.0
EPD,2019-08-13,0,28.29,28.434,0.1414,0.1504,0.0
EPD,2019-08-14,0,28.1,28.326,0.1273,0.2228,0.0
EPD,2019-08-15,0,27.995,28.222,0.0212,0.2418,0.0
EPD,2019-08-16,0,27.945,28.096,0.0495,0.1941,0.0
EPD,2019-08-19,1,28.32,28.164,0.5798,0.3328,1.0
EPD,2019-08-20,1,28.865,28.326,0.1909,0.5025,0.0
EPD,2019-08-21,1,29.1,28.564,0.1414,0.5897,0.0
EPD,2019-08-22,1,29.3,28.848,0.1414,0.58,0.0
EPD,2019-08-23,1,29.045,29.004,0.502,0.3037,0.0
EPD,2019-08-26,0,28.525,28.93,0.2333,0.4127,-1.0
EPD,2019-08-27,0,28.305,28.78,0.0778,0.5065,0.0
EPD,2019-08-28,0,28.125,28.54,0.1768,0.5409,0.0
EPD,2019-08-29,0,28.145,28.318,0.2051,0.2483,0.0
EPD,2019-08-30,1,28.395,28.28,0.1485,0.1832,1.0
EPD,2019-09-03,1,28.45,28.288,0.0707,0.1883,0.0
EPD,2019-09-04,1,28.44,28.334,0.0566,0.2042,0.0
EPD,2019-09-05,1,28.585,28.472,0.1485,0.1472,0.0
EPD,2019-09-06,1,28.62,28.524,0.099,0.1074,0.0
EPD,2019-09-09,0,28.52,28.522,0.0424,0.108,-1.0
EPD,2019-09-10,1,28.635,28.598,0.2051,0.1318,1.0
EPD,2019-09-11,1,28.835,28.68,0.0778,0.1637,0.0
EPD,2019-09-12,1,28.845,28.702,0.0636,0.1725,0.0
EPD,2019-09-13,1,28.745,28.73,0.0778,0.1518,0.0
EPD,2019-09-16,1,28.875,28.844,0.2616,0.1401,0.0
EPD,2019-09-17,1,28.93,28.848,0.1838,0.1381,0.0
EPD,2019-09-18,0,28.815,28.836,0.0212,0.1361,-1.0
EPD,2019-09-19,1,28.925,28.88,0.1344,0.1557,1.0
EPD,2019-09-20,1,28.935,28.912,0.1202,0.119,0.0
EPD,2019-09-23,1,28.995,28.928,0.2051,0.1462,0.0
EPD,2019-09-24,1,29.195,29.018,0.0778,0.1819,0.0
EPD,2019-09-25,0,28.975,28.992,0.3889,0.2206,-1.0
EPD,2019-09-26,0,28.69,28.924,0.0141,0.2589,0.0
EPD,2019-09-27,0,28.55,28.838,0.1838,0.3463,0.0
EPD,2019-09-30,0,28.585,28.76,0.2333,0.3024,0.0
EPD,2019-10-01,1,28.695,28.638,0.0778,0.1281,1.0
EPD,2019-10-02,0,28.53,28.582,0.1556,0.153,-1.0
EPD,2019-10-03,0,28.21,28.446,0.297,0.2874,0.0
EPD,2019-10-04,0,28.05,28.382,0.0707,0.3274,0.0
EPD,2019-10-07,0,28.03,28.224,0.099,0.2944,0.0
EPD,2019-10-08,0,27.845,28.042,0.1626,0.251,0.0
EPD,2019-10-09,0,27.72,27.9,0.0141,0.1722,0.0
EPD,2019-10-10,0,27.515,27.764,0.2758,0.2969,0.0
EPD,2019-10-11,0,27.535,27.694,0.3041,0.232,0.0
EPD,2019-10-14,0,27.55,27.572,0.2828,0.2171,0.0
EPD,2019-10-15,0,27.465,27.542,0.1626,0.1994,0.0
EPD,2019-10-16,1,27.665,27.55,0.1202,0.2084,1.0
EPD,2019-10-17,1,27.655,27.598,0.1344,0.1654,0.0
EPD,2019-10-18,0,27.425,27.506,0.1909,0.1864,-1.0
EPD,2019-10-21,0,27.42,27.546,0.1838,0.1647,0.0
EPD,2019-10-22,1,27.605,27.562,0.0778,0.1725,1.0
EPD,2019-10-23,1,27.58,27.512,0.1131,0.137,0.0
EPD,2019-10-24,0,27.49,27.496,0.0141,0.1346,-1.0
EPD,2019-10-25,0,27.425,27.512,0.0778,0.1057,0.0
EPD,2019-10-28,0,27.455,27.51,0.1202,0.1049,0.0
EPD,2019-10-29,0,27.27,27.378,0.3818,0.2205,0.0
EPD,2019-10-30,0,26.765,27.184,0.3323,0.4215,0.0
EPD,2019-10-31,0,26.415,26.948,0.1626,0.5305,0.0
EPD,2019-11-01,0,26.2,26.694,0.1414,0.5797,0.0
EPD,2019-11-04,0,26.25,26.466,0.2121,0.3373,0.0
EPD,2019-11-05,1,26.555,26.408,0.2192,0.2306,1.0
EPD,2019-11-06,1,26.665,26.426,0.0636,0.2455,0.0
EPD,2019-11-07,1,26.56,26.466,0.0849,0.236,0.0
EPD,2019-11-08,0,26.45,26.526,0.0707,0.137,-1.0
EPD,2019-11-11,0,26.34,26.502,0.0849,0.1709,0.0
EPD,2019-11-12,0,26.15,26.364,0.1838,0.2295,0.0
EPD,2019-11-13,0,26.055,26.258,0.0495,0.2025,0.0
EPD,2019-11-14,1,26.345,26.278,0.3606,0.2348,1.0
EPD,2019-11-15,1,26.4,26.238,0.2828,0.2257,0.0
EPD,2019-11-18,0,26.2,26.222,0.0,0.2248,-1.0
EPD,2019-11-19,0,26.04,26.194,0.2263,0.2619,0.0
EPD,2019-11-20,0,25.56,26.024,0.4525,0.5072,0.0
EPD,2019-11-21,0,25.57,25.884,0.4667,0.392,0.0
EPD,2019-11-22,1,26.125,25.914,0.3182,0.4265,1.0
EPD,2019-11-25,1,26.385,25.958,0.0495,0.4722,0.0
EPD,2019-11-26,1,26.49,26.094,0.099,0.5376,0.0
