Date,ticker,stock,holdings,cash,total,returns
2019-05-30,OCUL,0.0,0.0,2979.3,2979.3,0.0
2019-05-31,OCUL,78.0,78.0,2901.3,2979.3,0.0
2019-06-03,OCUL,0.0,0.0,2988.3,2988.3,0.003
2019-06-04,OCUL,91.5,91.5,2896.8,2988.3,0.0
2019-06-05,OCUL,87.6,87.6,2896.8,2984.4,-0.0013
2019-06-06,OCUL,84.6,84.6,2896.8,2981.4,-0.001
2019-06-07,OCUL,0.0,0.0,2982.6,2982.6,0.0004
2019-06-10,OCUL,0.0,0.0,2982.6,2982.6,0.0
2019-06-11,OCUL,103.2,103.2,2879.4,2982.6,0.0
2019-06-12,OCUL,0.0,0.0,2995.8,2995.8,0.0044
2019-06-13,OCUL,114.6,114.6,2881.2,2995.8,-0.0
2019-06-14,OCUL,0.0,0.0,3016.2,3016.2,0.0068
2019-06-17,OCUL,131.4,131.4,2884.8,3016.2,0.0
2019-06-18,OCUL,128.7,128.7,2884.8,3013.5,-0.0009
2019-06-19,OCUL,0.0,0.0,3019.2,3019.2,0.0019
2019-06-20,OCUL,135.6,135.6,2883.6,3019.2,0.0
2019-06-21,OCUL,0.0,0.0,3013.5,3013.5,-0.0019
2019-06-24,OCUL,0.0,0.0,3013.5,3013.5,0.0
2019-06-25,OCUL,0.0,0.0,3013.5,3013.5,0.0
2019-06-26,OCUL,0.0,0.0,3013.5,3013.5,0.0
2019-06-27,OCUL,0.0,0.0,3013.5,3013.5,0.0
2019-06-28,OCUL,0.0,0.0,3013.5,3013.5,0.0
2019-07-01,OCUL,135.0,135.0,2878.5,3013.5,0.0
2019-07-02,OCUL,0.0,0.0,3021.0,3021.0,0.0025
2019-07-03,OCUL,142.5,142.5,2878.5,3021.0,0.0
2019-07-05,OCUL,140.7,140.7,2878.5,3019.2,-0.0006
2019-07-08,OCUL,0.0,0.0,3035.1,3035.1,0.0053
2019-07-09,OCUL,154.5,154.5,2880.6,3035.1,0.0
2019-07-10,OCUL,153.3,153.3,2880.6,3033.9,-0.0004
2019-07-11,OCUL,0.0,0.0,3040.2,3040.2,0.0021
2019-07-12,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-07-15,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-07-16,OCUL,159.3,159.3,2880.9,3040.2,0.0
2019-07-17,OCUL,156.0,156.0,2880.9,3036.9,-0.0011
2019-07-18,OCUL,0.0,0.0,3024.6,3024.6,-0.0041
2019-07-19,OCUL,0.0,0.0,3024.6,3024.6,0.0
2019-07-22,OCUL,0.0,0.0,3024.6,3024.6,0.0
2019-07-23,OCUL,0.0,0.0,3024.6,3024.6,0.0
2019-07-24,OCUL,0.0,0.0,3024.6,3024.6,0.0
2019-07-25,OCUL,0.0,0.0,3024.6,3024.6,0.0
2019-07-26,OCUL,134.7,134.7,2889.9,3024.6,0.0
2019-07-29,OCUL,0.0,0.0,3036.9,3036.9,0.0041
2019-07-30,OCUL,0.0,0.0,3036.9,3036.9,0.0
2019-07-31,OCUL,144.0,144.0,2892.9,3036.9,0.0
2019-08-01,OCUL,139.8,139.8,2892.9,3032.7,-0.0014
2019-08-02,OCUL,0.0,0.0,3040.2,3040.2,0.0025
2019-08-05,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-08-06,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-08-07,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-08-08,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-08-09,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-08-12,OCUL,0.0,0.0,3040.2,3040.2,0.0
2019-08-13,OCUL,127.5,127.5,2912.7,3040.2,0.0
2019-08-14,OCUL,0.0,0.0,3047.4,3047.4,0.0024
2019-08-15,OCUL,0.0,0.0,3047.4,3047.4,0.0
2019-08-16,OCUL,0.0,0.0,3047.4,3047.4,0.0
2019-08-19,OCUL,0.0,0.0,3047.4,3047.4,0.0
2019-08-20,OCUL,138.6,138.6,2908.8,3047.4,0.0
2019-08-21,OCUL,140.4,140.4,2908.8,3049.2,0.0006
2019-08-22,OCUL,138.6,138.6,2908.8,3047.4,-0.0006
2019-08-23,OCUL,140.7,140.7,2908.8,3049.5,0.0007
2019-08-26,OCUL,0.0,0.0,3041.4,3041.4,-0.0027
2019-08-27,OCUL,0.0,0.0,3041.4,3041.4,0.0
2019-08-28,OCUL,0.0,0.0,3041.4,3041.4,0.0
2019-08-29,OCUL,0.0,0.0,3041.4,3041.4,0.0
2019-08-30,OCUL,0.0,0.0,3041.4,3041.4,0.0
2019-09-03,OCUL,0.0,0.0,3041.4,3041.4,0.0
2019-09-04,OCUL,127.8,127.8,2913.6,3041.4,0.0
2019-09-05,OCUL,127.2,127.2,2913.6,3040.8,-0.0002
2019-09-06,OCUL,0.0,0.0,3048.3,3048.3,0.0025
2019-09-09,OCUL,131.4,131.4,2916.9,3048.3,0.0
2019-09-10,OCUL,0.0,0.0,3045.0,3045.0,-0.0011
2019-09-11,OCUL,0.0,0.0,3045.0,3045.0,0.0
2019-09-12,OCUL,137.1,137.1,2907.9,3045.0,0.0
2019-09-13,OCUL,132.6,132.6,2907.9,3040.5,-0.0015
2019-09-16,OCUL,0.0,0.0,3040.8,3040.8,0.0001
2019-09-17,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-18,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-19,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-20,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-23,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-24,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-25,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-26,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-27,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-09-30,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-10-01,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-10-02,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-10-03,OCUL,0.0,0.0,3040.8,3040.8,0.0
2019-10-04,OCUL,91.5,91.5,2949.3,3040.8,0.0
2019-10-07,OCUL,96.0,96.0,2949.3,3045.3,0.0015
2019-10-08,OCUL,93.3,93.3,2949.3,3042.6,-0.0009
2019-10-09,OCUL,0.0,0.0,3039.0,3039.0,-0.0012
2019-10-10,OCUL,0.0,0.0,3039.0,3039.0,0.0
2019-10-11,OCUL,0.0,0.0,3039.0,3039.0,0.0
2019-10-14,OCUL,0.0,0.0,3039.0,3039.0,0.0
2019-10-15,OCUL,91.8,91.8,2947.2,3039.0,0.0
2019-10-16,OCUL,0.0,0.0,3045.6,3045.6,0.0022
2019-10-17,OCUL,98.7,98.7,2946.9,3045.6,0.0
2019-10-18,OCUL,103.2,103.2,2946.9,3050.1,0.0015
2019-10-21,OCUL,104.1,104.1,2946.9,3051.0,0.0003
2019-10-22,OCUL,102.9,102.9,2946.9,3049.8,-0.0004
2019-10-23,OCUL,0.0,0.0,3055.5,3055.5,0.0019
2019-10-24,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-10-25,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-10-28,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-10-29,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-10-30,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-10-31,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-11-01,OCUL,0.0,0.0,3055.5,3055.5,0.0
2019-11-04,OCUL,103.5,103.5,2952.0,3055.5,0.0
2019-11-05,OCUL,103.8,103.8,2952.0,3055.8,0.0001
2019-11-06,OCUL,101.7,101.7,2952.0,3053.7,-0.0007
2019-11-07,OCUL,103.2,103.2,2952.0,3055.2,0.0005
2019-11-08,OCUL,0.0,0.0,3053.1,3053.1,-0.0007
2019-11-11,OCUL,0.0,0.0,3053.1,3053.1,0.0
2019-11-12,OCUL,0.0,0.0,3053.1,3053.1,0.0
2019-11-13,OCUL,0.0,0.0,3053.1,3053.1,0.0
2019-11-14,OCUL,0.0,0.0,3053.1,3053.1,0.0
2019-11-15,OCUL,0.0,0.0,3053.1,3053.1,0.0
2019-11-18,OCUL,0.0,0.0,3053.1,3053.1,0.0
2019-11-19,OCUL,81.3,81.3,2971.8,3053.1,0.0
2019-11-20,OCUL,84.3,84.3,2971.8,3056.1,0.001
2019-11-21,OCUL,84.3,84.3,2971.8,3056.1,0.0
2019-11-22,OCUL,87.6,87.6,2971.8,3059.4,0.0011
2019-11-25,OCUL,0.0,0.0,3069.3,3069.3,0.0032
2019-11-26,OCUL,95.7,95.7,2973.6,3069.3,-0.0
2019-11-27,OCUL,96.0,96.0,2973.6,3069.6,0.0001
2019-11-29,OCUL,0.0,0.0,3079.2,3079.2,0.0031
2019-12-02,OCUL,0.0,0.0,3079.2,3079.2,0.0
2019-12-03,OCUL,116.4,116.4,2962.8,3079.2,0.0
2019-12-04,OCUL,119.7,119.7,2962.8,3082.5,0.0011
2019-12-05,OCUL,122.4,122.4,2962.8,3085.2,0.0009
2019-12-06,OCUL,126.6,126.6,2962.8,3089.4,0.0014
2019-12-09,OCUL,130.5,130.5,2962.8,3093.3,0.0013
2019-12-10,OCUL,0.0,0.0,3083.1,3083.1,-0.0033
2019-12-11,OCUL,0.0,0.0,3083.1,3083.1,0.0
2019-12-12,OCUL,0.0,0.0,3083.1,3083.1,0.0
2019-12-13,OCUL,0.0,0.0,3083.1,3083.1,0.0
2019-12-16,OCUL,123.0,123.0,2960.1,3083.1,0.0
2019-12-17,OCUL,121.8,121.8,2960.1,3081.9,-0.0004
2019-12-18,OCUL,0.0,0.0,3078.3,3078.3,-0.0012
2019-12-19,OCUL,0.0,0.0,3078.3,3078.3,0.0
2019-12-20,OCUL,0.0,0.0,3078.3,3078.3,0.0
2019-12-23,OCUL,0.0,0.0,3078.3,3078.3,0.0
2019-12-24,OCUL,0.0,0.0,3078.3,3078.3,0.0
2019-12-26,OCUL,0.0,0.0,3078.3,3078.3,0.0
2019-12-27,OCUL,138.0,138.0,2940.3,3078.3,0.0
2019-12-30,OCUL,0.0,0.0,3065.1,3065.1,-0.0043
2019-12-31,OCUL,0.0,0.0,3065.1,3065.1,0.0
2020-01-02,OCUL,0.0,0.0,3065.1,3065.1,0.0
2020-01-03,OCUL,0.0,0.0,3065.1,3065.1,0.0
2020-01-06,OCUL,0.0,0.0,3065.1,3065.1,0.0
2020-01-07,OCUL,0.0,0.0,3065.1,3065.1,0.0
2020-01-08,OCUL,133.8,133.8,2931.3,3065.1,0.0
2020-01-09,OCUL,133.5,133.5,2931.3,3064.8,-0.0001
2020-01-10,OCUL,132.9,132.9,2931.3,3064.2,-0.0002
2020-01-13,OCUL,0.0,0.0,3064.5,3064.5,0.0001
2020-01-14,OCUL,0.0,0.0,3064.5,3064.5,0.0
2020-01-15,OCUL,0.0,0.0,3064.5,3064.5,0.0
2020-01-16,OCUL,136.5,136.5,2928.0,3064.5,0.0
2020-01-17,OCUL,139.2,139.2,2928.0,3067.2,0.0009
2020-01-21,OCUL,138.9,138.9,2928.0,3066.9,-0.0001
2020-01-22,OCUL,0.0,0.0,3081.3,3081.3,0.0047
2020-01-23,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-01-24,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-01-27,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-01-28,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-01-29,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-01-30,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-01-31,OCUL,0.0,0.0,3081.3,3081.3,0.0
2020-02-03,OCUL,131.1,131.1,2950.2,3081.3,-0.0
2020-02-04,OCUL,0.0,0.0,3086.1,3086.1,0.0016
2020-02-05,OCUL,140.4,140.4,2945.7,3086.1,0.0
2020-02-06,OCUL,0.0,0.0,3092.1,3092.1,0.0019
2020-02-07,OCUL,150.0,150.0,2942.1,3092.1,0.0
2020-02-10,OCUL,0.0,0.0,3101.7,3101.7,0.0031
2020-02-11,OCUL,157.5,157.5,2944.2,3101.7,0.0
2020-02-12,OCUL,157.2,157.2,2944.2,3101.4,-0.0001
2020-02-13,OCUL,0.0,0.0,3109.8,3109.8,0.0027
2020-02-14,OCUL,162.0,162.0,2947.8,3109.8,0.0
2020-02-18,OCUL,0.0,0.0,3102.3,3102.3,-0.0024
2020-02-19,OCUL,0.0,0.0,3102.3,3102.3,0.0
2020-02-20,OCUL,0.0,0.0,3102.3,3102.3,0.0
2020-02-21,OCUL,161.1,161.1,2941.2,3102.3,0.0
2020-02-24,OCUL,161.7,161.7,2941.2,3102.9,0.0002
2020-02-25,OCUL,0.0,0.0,3095.1,3095.1,-0.0025
2020-02-26,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-02-27,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-02-28,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-03-02,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-03-03,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-03-04,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-03-05,OCUL,0.0,0.0,3095.1,3095.1,0.0
2020-03-06,OCUL,213.6,213.6,2881.5,3095.1,0.0
2020-03-09,OCUL,0.0,0.0,3068.7,3068.7,-0.0085
2020-03-10,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-11,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-12,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-13,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-16,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-17,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-18,OCUL,0.0,0.0,3068.7,3068.7,0.0
2020-03-19,OCUL,139.5,139.5,2929.2,3068.7,0.0
2020-03-20,OCUL,143.4,143.4,2929.2,3072.6,0.0013
2020-03-23,OCUL,0.0,0.0,3056.7,3056.7,-0.0052
2020-03-24,OCUL,0.0,0.0,3056.7,3056.7,0.0
2020-03-25,OCUL,0.0,0.0,3056.7,3056.7,0.0
2020-03-26,OCUL,152.1,152.1,2904.6,3056.7,-0.0
2020-03-27,OCUL,0.0,0.0,3044.7,3044.7,-0.0039
2020-03-30,OCUL,0.0,0.0,3044.7,3044.7,0.0
2020-03-31,OCUL,147.0,147.0,2897.7,3044.7,0.0
2020-04-01,OCUL,0.0,0.0,3039.0,3039.0,-0.0019
2020-04-02,OCUL,0.0,0.0,3039.0,3039.0,0.0
2020-04-03,OCUL,0.0,0.0,3039.0,3039.0,0.0
2020-04-06,OCUL,0.0,0.0,3039.0,3039.0,0.0
2020-04-07,OCUL,0.0,0.0,3039.0,3039.0,0.0
2020-04-08,OCUL,0.0,0.0,3039.0,3039.0,0.0
2020-04-09,OCUL,0.0,0.0,3039.0,3039.0,0.0
2020-04-13,OCUL,164.4,164.4,2874.6,3039.0,0.0
2020-04-14,OCUL,0.0,0.0,3050.1,3050.1,0.0037
2020-04-15,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-16,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-17,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-20,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-21,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-22,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-23,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-24,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-27,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-28,OCUL,0.0,0.0,3050.1,3050.1,0.0
2020-04-29,OCUL,184.8,184.8,2865.3,3050.1,0.0
2020-04-30,OCUL,181.2,181.2,2865.3,3046.5,-0.0012
2020-05-01,OCUL,0.0,0.0,3031.5,3031.5,-0.0049
2020-05-04,OCUL,0.0,0.0,3031.5,3031.5,0.0
2020-05-05,OCUL,0.0,0.0,3031.5,3031.5,0.0
2020-05-06,OCUL,0.0,0.0,3031.5,3031.5,0.0
2020-05-07,OCUL,194.4,194.4,2837.1,3031.5,0.0
2020-05-08,OCUL,0.0,0.0,3039.9,3039.9,0.0028
2020-05-11,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-12,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-13,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-14,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-15,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-18,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-19,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-20,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-21,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-22,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-26,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-27,OCUL,0.0,0.0,3039.9,3039.9,0.0
2020-05-28,OCUL,209.1,209.1,2830.8,3039.9,0.0
2020-05-29,OCUL,211.2,211.2,2830.8,3042.0,0.0007
2020-06-01,OCUL,0.0,0.0,3041.4,3041.4,-0.0002
2020-06-02,OCUL,214.5,214.5,2826.9,3041.4,0.0
2020-06-03,OCUL,213.0,213.0,2826.9,3039.9,-0.0005
2020-06-04,OCUL,0.0,0.0,3031.8,3031.8,-0.0027
2020-06-05,OCUL,0.0,0.0,3031.8,3031.8,0.0
2020-06-08,OCUL,217.5,217.5,2814.3,3031.8,0.0
2020-06-09,OCUL,0.0,0.0,3044.1,3044.1,0.0041
2020-06-10,OCUL,231.0,231.0,2813.1,3044.1,0.0
2020-06-11,OCUL,0.0,0.0,3026.7,3026.7,-0.0057
2020-06-12,OCUL,0.0,0.0,3026.7,3026.7,0.0
2020-06-15,OCUL,0.0,0.0,3026.7,3026.7,0.0
2020-06-16,OCUL,0.0,0.0,3026.7,3026.7,0.0
2020-06-17,OCUL,0.0,0.0,3026.7,3026.7,0.0
2020-06-18,OCUL,0.0,0.0,3026.7,3026.7,0.0
2020-06-19,OCUL,0.0,0.0,3026.7,3026.7,0.0
2020-06-22,OCUL,268.5,268.5,2758.2,3026.7,0.0
2020-06-23,OCUL,270.0,270.0,2758.2,3028.2,0.0005
2020-06-24,OCUL,0.0,0.0,3018.6,3018.6,-0.0032
2020-06-25,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-06-26,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-06-29,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-06-30,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-01,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-02,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-06,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-07,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-08,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-09,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-10,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-13,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-14,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-15,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-16,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-17,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-20,OCUL,0.0,0.0,3018.6,3018.6,0.0
2020-07-21,OCUL,268.5,268.5,2750.1,3018.6,0.0
2020-07-22,OCUL,269.1,269.1,2750.1,3019.2,0.0002
2020-07-23,OCUL,267.0,267.0,2750.1,3017.1,-0.0007
2020-07-24,OCUL,0.0,0.0,3010.2,3010.2,-0.0023
2020-07-27,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-07-28,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-07-29,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-07-30,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-07-31,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-03,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-04,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-05,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-06,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-07,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-10,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-11,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-12,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-13,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-14,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-17,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-18,OCUL,0.0,0.0,3010.2,3010.2,0.0
2020-08-19,OCUL,253.8,253.8,2756.4,3010.2,0.0
2020-08-20,OCUL,250.8,250.8,2756.4,3007.2,-0.001
2020-08-21,OCUL,0.0,0.0,3012.0,3012.0,0.0016
2020-08-24,OCUL,253.2,253.2,2758.8,3012.0,0.0
2020-08-25,OCUL,0.0,0.0,3001.2,3001.2,-0.0036
2020-08-26,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-08-27,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-08-28,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-08-31,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-01,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-02,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-03,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-04,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-08,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-09,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-10,OCUL,0.0,0.0,3001.2,3001.2,0.0
2020-09-11,OCUL,0.0,0.0,3001.2,3001.2,0.0
2019-01-02,BBDC,0.0,0.0,3000.0,3000.0,
2019-01-03,BBDC,0.0,0.0,3000.0,3000.0,0.0
2019-01-04,BBDC,279.9,279.9,2720.1,3000.0,0.0
2019-01-07,BBDC,284.4,284.4,2720.1,3004.5,0.0015
2019-01-08,BBDC,0.0,0.0,3009.3,3009.3,0.0016
2019-01-09,BBDC,292.5,292.5,2716.8,3009.3,0.0
2019-01-10,BBDC,0.0,0.0,3003.0,3003.0,-0.0021
2019-01-11,BBDC,0.0,0.0,3003.0,3003.0,0.0
2019-01-14,BBDC,0.0,0.0,3003.0,3003.0,0.0
2019-01-15,BBDC,288.6,288.6,2714.4,3003.0,0.0
2019-01-16,BBDC,288.0,288.0,2714.4,3002.4,-0.0002
2019-01-17,BBDC,290.1,290.1,2714.4,3004.5,0.0007
2019-01-18,BBDC,290.4,290.4,2714.4,3004.8,0.0001
2019-01-22,BBDC,0.0,0.0,3001.5,3001.5,-0.0011
2019-01-23,BBDC,0.0,0.0,3001.5,3001.5,0.0
2019-01-24,BBDC,0.0,0.0,3001.5,3001.5,0.0
2019-01-25,BBDC,291.0,291.0,2710.5,3001.5,0.0
2019-01-28,BBDC,289.8,289.8,2710.5,3000.3,-0.0004
2019-01-29,BBDC,291.3,291.3,2710.5,3001.8,0.0005
2019-01-30,BBDC,292.2,292.2,2710.5,3002.7,0.0003
2019-01-31,BBDC,294.0,294.0,2710.5,3004.5,0.0006
2019-02-01,BBDC,296.4,296.4,2710.5,3006.9,0.0008
2019-02-04,BBDC,294.0,294.0,2710.5,3004.5,-0.0008
2019-02-05,BBDC,295.5,295.5,2710.5,3006.0,0.0005
2019-02-06,BBDC,294.3,294.3,2710.5,3004.8,-0.0004
2019-02-07,BBDC,0.0,0.0,3003.9,3003.9,-0.0003
2019-02-08,BBDC,0.0,0.0,3003.9,3003.9,0.0
2019-02-11,BBDC,0.0,0.0,3003.9,3003.9,0.0
2019-02-12,BBDC,0.0,0.0,3003.9,3003.9,0.0
2019-02-13,BBDC,0.0,0.0,3003.9,3003.9,0.0
2019-02-14,BBDC,0.0,0.0,3003.9,3003.9,0.0
2019-02-15,BBDC,290.4,290.4,2713.5,3003.9,0.0
2019-02-19,BBDC,289.8,289.8,2713.5,3003.3,-0.0002
2019-02-20,BBDC,291.3,291.3,2713.5,3004.8,0.0005
2019-02-21,BBDC,293.7,293.7,2713.5,3007.2,0.0008
2019-02-22,BBDC,293.7,293.7,2713.5,3007.2,0.0
2019-02-25,BBDC,0.0,0.0,3012.0,3012.0,0.0016
2019-02-26,BBDC,298.8,298.8,2713.2,3012.0,0.0
2019-02-27,BBDC,296.1,296.1,2713.2,3009.3,-0.0009
2019-02-28,BBDC,0.0,0.0,3010.2,3010.2,0.0003
2019-03-01,BBDC,0.0,0.0,3010.2,3010.2,0.0
2019-03-04,BBDC,0.0,0.0,3010.2,3010.2,0.0
2019-03-05,BBDC,0.0,0.0,3010.2,3010.2,0.0
2019-03-06,BBDC,296.1,296.1,2714.1,3010.2,0.0
2019-03-07,BBDC,294.0,294.0,2714.1,3008.1,-0.0007
2019-03-08,BBDC,0.0,0.0,3007.2,3007.2,-0.0003
2019-03-11,BBDC,0.0,0.0,3007.2,3007.2,0.0
2019-03-12,BBDC,0.0,0.0,3007.2,3007.2,0.0
2019-03-13,BBDC,295.5,295.5,2711.7,3007.2,0.0
2019-03-14,BBDC,296.7,296.7,2711.7,3008.4,0.0004
2019-03-15,BBDC,297.6,297.6,2711.7,3009.3,0.0003
2019-03-18,BBDC,297.0,297.0,2711.7,3008.7,-0.0002
2019-03-19,BBDC,297.9,297.9,2711.7,3009.6,0.0003
2019-03-20,BBDC,300.6,300.6,2711.7,3012.3,0.0009
2019-03-21,BBDC,298.5,298.5,2711.7,3010.2,-0.0007
2019-03-22,BBDC,0.0,0.0,3009.9,3009.9,-0.0001
2019-03-25,BBDC,0.0,0.0,3009.9,3009.9,0.0
2019-03-26,BBDC,0.0,0.0,3009.9,3009.9,0.0
2019-03-27,BBDC,0.0,0.0,3009.9,3009.9,0.0
2019-03-28,BBDC,297.0,297.0,2712.9,3009.9,0.0
2019-03-29,BBDC,297.9,297.9,2712.9,3010.8,0.0003
2019-04-01,BBDC,0.0,0.0,3007.8,3007.8,-0.001
2019-04-02,BBDC,0.0,0.0,3007.8,3007.8,0.0
2019-04-03,BBDC,299.1,299.1,2708.7,3007.8,-0.0
2019-04-04,BBDC,298.2,298.2,2708.7,3006.9,-0.0003
2019-04-05,BBDC,297.6,297.6,2708.7,3006.3,-0.0002
2019-04-08,BBDC,298.5,298.5,2708.7,3007.2,0.0003
2019-04-09,BBDC,0.0,0.0,3006.0,3006.0,-0.0004
2019-04-10,BBDC,0.0,0.0,3006.0,3006.0,0.0
2019-04-11,BBDC,298.5,298.5,2707.5,3006.0,0.0
2019-04-12,BBDC,297.6,297.6,2707.5,3005.1,-0.0003
2019-04-15,BBDC,0.0,0.0,3004.5,3004.5,-0.0002
2019-04-16,BBDC,0.0,0.0,3004.5,3004.5,0.0
2019-04-17,BBDC,0.0,0.0,3004.5,3004.5,0.0
2019-04-18,BBDC,0.0,0.0,3004.5,3004.5,0.0
2019-04-22,BBDC,0.0,0.0,3004.5,3004.5,0.0
2019-04-23,BBDC,0.0,0.0,3004.5,3004.5,0.0
2019-04-24,BBDC,297.6,297.6,2706.9,3004.5,0.0
2019-04-25,BBDC,295.8,295.8,2706.9,3002.7,-0.0006
